ae	ae
ak	ak
an	an
av	av
az	az
bm	bm
bs	bs
ce	ce
ch	ch
cr	cr
cu	cu
cv	cv
dv	dv
ee	ee
ff	ff
gv	gv
ho	ho
ht	ht
hz	hz
ig	ig
ii	ii
io	io
kg	kg
ki	ki
kj	kj
kr	kr
kv	kv
kw	kw
lb	lb
lg	lg
li	li
lu	lu
mh	mh
nb	nb
nd	nd
ng	ng
nn	nn
nr	nr
nv	nv
ny	ny
oj	oj
os	os
pi	pi
sc	sc
se	se
ty	ty
ve	ve
wa	wa
aa	अफार
af	अफ्रिकान्स
ab	अबखेज़ियन
am	अमहारिक्
ar	अरेबिक्
as	असामी
is	आईस्लान्डिक
en	आंग्ल
en-GB	आंग्ल (GB)
en-US	आंग्ल (US)
hy	आर्मीनियन्
sq	आल्बेनियन्
it	इटालियन
yi	इद्दिष्
ik	इनूपेयाक्
ie	इन्टरलिंग्
ia	इन्टरलिंग्वा
id	इन्डोनेषियन
iu	इन्युकट्ट
et	इस्टोनियन्
eo	इस्परान्टो
uz	उज़बेक
ug	उधूर
ur	उर्दू
wo	उलोफ़
ay	ऐमरा
ga	ऐरिष
or	ओरिया
om	ओरोमो (अफान)
vo	ओलापुक
oc	ओसिटान्
kk	कज़ख्
ca	कटलान
kn	कन्नडा
km	कंबोडियन
ks	कश्मीरी
rw	किन्यार्वान्डा
rn	किरुन्दी
ky	किर्गिज़
ku	कुर्दिष
ko	कोरियन्
co	कोर्शियन
hr	क्रोयेषियन्
qu	क्वेच्वा
gu	गुजराती
gl	गेलीशियन
gn	गौरानी
el	ग्रीक्
kl	ग्रीनलान्डिक
zh	चीनीस्
de	जर्मन
ja	जापनीस्
ka	जार्जियन्
jv	जावनीस्
zu	जुलू
cs	ज़ेक्
xh	झ़ौसा
za	झ्हुन्ग
nl	डच्
da	डानिष
tl	तगालोग
tg	तजिक
tt	तटार
ta	तमिळ
ti	तिग्रिन्या
bo	तिबेतियन
tk	तुर्कमन
tr	तुर्किष
te	तेलुगू
to	तोंगा
tw	त्वि
ts	त्सोगा
th	थाई
ne	नेपाळी
no	नोर्वेजियन
na	नौरो
pa	पंजाबी
fa	पर्षियन्
ps	पाष्टो (पुष्टो)
pt	पोर्चुगीज़्
pl	पोलिष
fj	फिजी
fi	फिन्निष्
fo	फेरोस्
fy	फ्रिशियन्
fr	फ्रेन्च
bn	बंगाली
my	बर्मीज़्
bg	बल्गेरियन
ba	बष्किर
eu	बास्क
bi	बिसलमा
be	बैलोरुसियन्
br	ब्रेटन
dz	भूटानी
mn	मंगोलियन्
mr	मराठी
ms	मलय
mg	मलागसी
ml	मळियाळम
mk	मसीडोनियन्
mi	माओरी
mt	मालतीस्
uk	युक्रेनियन्
yo	यूरुबा
ru	रष्यन्
rm	रहटो-रोमान्स्
ro	रोमानियन्
lo	लाओतियन्
la	लाटिन
lv	लाट्वियन् (लेट्टिष्)
ln	लिंगाला
lt	लिथुआनियन्
vi	वियत्नामीज़
cy	वेळ्ष्
sn	शोना
sm	समोन
sa	संस्कृत
sg	सांग्रो
sd	सिंधी
si	सिन्हलीस्
ss	सिस्वाती
su	सुंदनीस
tn	सेत्स्वाना
sr	सेर्बियन्
sh	सेर्बो-क्रोयेषियन्
st	सेसोथो
so	सोमाळी
gd	स्काटस् गेलिक्
es	स्पानिष
sk	स्लोवाक
sl	स्लोवेनियन्
sw	स्वाहिली
sv	स्वीदीष
hu	हंगेरियन्
hi	हिन्दी
he	हेब्रु
ha	हौसा
